File Name,Time Stamp,Storage Group,Sample,Day of Experiment,Ripening Index Classification
Tam_d01_159_b_1,2022-04-04 18:32,Tam,159,1,1
Tam_d02_159_a_1,2022-04-05 16:45,Tam,159,2,1
Tam_d02_159_b_1,2022-04-05 16:45,Tam,159,2,1
Tam_d03_159_a_2,2022-04-06 18:55,Tam,159,3,2
Tam_d03_159_b_2,2022-04-06 18:56,Tam,159,3,2
Tam_d04_159_a_2,2022-04-07 17:34,Tam,159,4,2
Tam_d04_159_b_2,2022-04-07 17:34,Tam,159,4,2
Tam_d05_159_a_2,2022-04-08 18:40,Tam,159,5,2
Tam_d05_159_b_2,2022-04-08 18:40,Tam,159,5,2
Tam_d06_159_a_3,2022-04-09 17:56,Tam,159,6,3
Tam_d06_159_b_3,2022-04-09 17:57,Tam,159,6,3
Tam_d07_159_a_4,2022-04-10 17:03,Tam,159,7,4
Tam_d07_159_b_4,2022-04-10 17:03,Tam,159,7,4
Tam_d08_159_a_4,2022-04-11 17:58,Tam,159,8,4
Tam_d08_159_b_4,2022-04-11 17:58,Tam,159,8,4
Tam_d09_159_a_5,2022-04-12 17:37,Tam,159,9,5
Tam_d09_159_b_5,2022-04-12 17:38,Tam,159,9,5
Tam_d10_159_a_5,2022-04-13 14:58,Tam,159,10,5
Tam_d10_159_b_5,2022-04-13 14:58,Tam,159,10,5
Tam_d11_159_a_5,2022-04-14 18:30,Tam,159,11,5
Tam_d11_159_b_5,2022-04-14 18:30,Tam,159,11,5
Tam_d01_160_a_1,2022-04-04 18:32,Tam,160,1,1
Tam_d01_160_b_1,2022-04-04 18:32,Tam,160,1,1
Tam_d02_160_a_2,2022-04-05 16:45,Tam,160,2,2
Tam_d02_160_b_2,2022-04-05 16:46,Tam,160,2,2
Tam_d03_160_a_2,2022-04-06 18:56,Tam,160,3,2
Tam_d03_160_b_2,2022-04-06 18:56,Tam,160,3,2
Tam_d04_160_a_3,2022-04-07 17:35,Tam,160,4,3
Tam_d04_160_b_3,2022-04-07 17:35,Tam,160,4,3
Tam_d05_160_a_3,2022-04-08 18:40,Tam,160,5,3
Tam_d05_160_b_3,2022-04-08 18:40,Tam,160,5,3
Tam_d06_160_a_3,2022-04-09 17:57,Tam,160,6,3
Tam_d06_160_b_3,2022-04-09 17:57,Tam,160,6,3
Tam_d07_160_a_4,2022-04-10 17:03,Tam,160,7,4
Tam_d07_160_b_4,2022-04-10 17:04,Tam,160,7,4
Tam_d08_160_a_4,2022-04-11 17:59,Tam,160,8,4
Tam_d08_160_b_4,2022-04-11 17:59,Tam,160,8,4
Tam_d09_160_a_5,2022-04-12 17:38,Tam,160,9,5
Tam_d09_160_b_5,2022-04-12 17:38,Tam,160,9,5
Tam_d10_160_a_5,2022-04-13 14:58,Tam,160,10,5
Tam_d10_160_b_5,2022-04-13 14:59,Tam,160,10,5
Tam_d11_160_a_5,2022-04-14 17:12,Tam,160,11,5
Tam_d11_160_b_5,2022-04-14 17:12,Tam,160,11,5
Tam_d01_164_a_1,2022-04-04 18:32,Tam,164,1,1
Tam_d01_164_b_1,2022-04-04 18:32,Tam,164,1,1
Tam_d02_164_a_1,2022-04-05 16:46,Tam,164,2,1
Tam_d02_164_b_1,2022-04-05 16:46,Tam,164,2,1
Tam_d03_164_a_2,2022-04-06 19:01,Tam,164,3,2
Tam_d03_164_b_2,2022-04-06 19:01,Tam,164,3,2
Tam_d04_164_a_2,2022-04-07 17:35,Tam,164,4,2
Tam_d04_164_b_2,2022-04-07 17:35,Tam,164,4,2
Tam_d05_164_a_3,2022-04-08 18:41,Tam,164,5,3
Tam_d05_164_b_3,2022-04-08 18:41,Tam,164,5,3
Tam_d06_164_a_3,2022-04-09 17:57,Tam,164,6,3
Tam_d06_164_b_3,2022-04-09 17:57,Tam,164,6,3
Tam_d07_164_a_4,2022-04-10 17:04,Tam,164,7,4
Tam_d07_164_b_4,2022-04-10 17:04,Tam,164,7,4
Tam_d08_164_a_4,2022-04-11 17:59,Tam,164,8,4
Tam_d08_164_b_4,2022-04-11 17:59,Tam,164,8,4
Tam_d09_164_a_5,2022-04-12 17:38,Tam,164,9,5
Tam_d09_164_b_5,2022-04-12 17:38,Tam,164,9,5
Tam_d10_164_a_5,2022-04-13 14:59,Tam,164,10,5
Tam_d10_164_b_5,2022-04-13 14:59,Tam,164,10,5
Tam_d11_164_a_5,2022-04-14 18:30,Tam,164,11,5
Tam_d11_164_b_5,2022-04-14 18:30,Tam,164,11,5
T10_d01_165_a_1,2022-04-03 18:21,T10,165,1,1
T10_d01_165_b_1,2022-04-03 18:22,T10,165,1,1
T10_d02_165_a_1,2022-04-05 10:39,T10,165,2,1
T10_d02_165_b_1,2022-04-05 10:39,T10,165,2,1
T10_d03_165_a_1,2022-04-06 10:17,T10,165,3,1
T10_d03_165_b_1,2022-04-06 10:17,T10,165,3,1
T10_d04_165_a_1,2022-04-07 10:15,T10,165,4,1
T10_d04_165_b_1,2022-04-07 10:15,T10,165,4,1
T10_d05_165_a_1,2022-04-08 10:53,T10,165,5,1
T10_d05_165_b_1,2022-04-08 10:53,T10,165,5,1
T10_d06_165_a_1,2022-04-09 10:59,T10,165,6,1
T10_d06_165_b_1,2022-04-09 10:59,T10,165,6,1
T10_d07_165_a_1,2022-04-10 11:02,T10,165,7,1
T10_d07_165_b_1,2022-04-10 11:03,T10,165,7,1
T10_d08_165_a_2,2022-04-11 10:35,T10,165,8,2
T10_d08_165_b_2,2022-04-11 10:35,T10,165,8,2
T10_d09_165_a_2,2022-04-12 10:51,T10,165,9,2
T10_d09_165_b_2,2022-04-12 10:51,T10,165,9,2
T10_d10_165_a_2,2022-04-13 10:48,T10,165,10,2
T10_d10_165_b_2,2022-04-13 10:48,T10,165,10,2
T10_d11_165_a_3,2022-04-14 11:00,T10,165,11,3
T10_d11_165_b_3,2022-04-14 11:00,T10,165,11,3
T10_d12_165_a_3,2022-04-15 17:25,T10,165,12,3
T10_d12_165_b_3,2022-04-15 17:25,T10,165,12,3
T10_d13_165_a_3,2022-04-16 13:17,T10,165,13,3
T10_d13_165_b_3,2022-04-16 13:17,T10,165,13,3
T10_d14_165_a_3,2022-04-17 14:47,T10,165,14,3
T10_d14_165_b_3,2022-04-17 14:47,T10,165,14,3
T10_d15_165_a_3,2022-04-18 14:53,T10,165,15,3
T10_d15_165_b_3,2022-04-18 14:53,T10,165,15,3
T10_d16_165_a_3,2022-04-19 12:42,T10,165,16,3
T10_d16_165_b_3,2022-04-19 12:42,T10,165,16,3
T10_d17_165_a_3,2022-04-20 11:45,T10,165,17,3
T10_d17_165_b_3,2022-04-20 11:45,T10,165,17,3
T10_d18_165_a_4,2022-04-21 12:56,T10,165,18,4
T10_d18_165_b_4,2022-04-21 12:56,T10,165,18,4
T10_d19_165_a_4,2022-04-22 12:24,T10,165,19,4
T10_d19_165_b_4,2022-04-22 12:24,T10,165,19,4
T10_d20_165_a_4,2022-04-23 12:57,T10,165,20,4
T10_d20_165_b_4,2022-04-23 12:58,T10,165,20,4
T10_d21_165_a_5,2022-04-24 13:55,T10,165,21,5
T10_d21_165_b_5,2022-04-24 13:55,T10,165,21,5
T10_d22_165_a_5,2022-04-25 15:00,T10,165,22,5
T10_d22_165_b_5,2022-04-25 15:01,T10,165,22,5
T10_d23_165_a_5,2022-04-26 11:25,T10,165,23,5
T10_d23_165_b_5,2022-04-26 11:25,T10,165,23,5
T10_d24_165_a_5,2022-04-27 14:38,T10,165,24,5
T10_d24_165_b_5,2022-04-27 14:38,T10,165,24,5
T10_d25_165_a_5,2022-04-28 18:23,T10,165,25,5
T10_d25_165_b_5,2022-04-28 18:23,T10,165,25,5
T10_d26_165_a_5,2022-04-29 11:51,T10,165,26,5
T10_d26_165_b_5,2022-04-29 11:51,T10,165,26,5
T10_d01_166_a_1,2022-04-04 11:11,T10,166,1,1
T10_d01_166_b_1,2022-04-04 11:11,T10,166,1,1
T10_d02_166_a_1,2022-04-05 12:16,T10,166,2,1
T10_d02_166_b_1,2022-04-05 12:16,T10,166,2,1
T10_d03_166_a_1,2022-04-06 12:21,T10,166,3,1
T10_d03_166_b_1,2022-04-06 12:21,T10,166,3,1
T10_d04_166_a_1,2022-04-07 11:56,T10,166,4,1
T10_d04_166_b_1,2022-04-07 11:56,T10,166,4,1
T10_d05_166_a_1,2022-04-08 12:36,T10,166,5,1
T10_d05_166_b_1,2022-04-08 12:37,T10,166,5,1
T10_d06_166_a_1,2022-04-09 12:46,T10,166,6,1
T10_d06_166_b_1,2022-04-09 12:46,T10,166,6,1
T10_d07_166_a_1,2022-04-10 12:15,T10,166,7,1
T10_d07_166_b_1,2022-04-10 12:15,T10,166,7,1
T10_d08_166_a_1,2022-04-11 12:17,T10,166,8,1
T10_d08_166_b_1,2022-04-11 12:17,T10,166,8,1
T10_d09_166_a_2,2022-04-12 12:46,T10,166,9,2
T10_d09_166_b_2,2022-04-12 12:46,T10,166,9,2
T10_d10_166_a_2,2022-04-13 12:14,T10,166,10,2
T10_d10_166_b_2,2022-04-13 12:14,T10,166,10,2
T10_d11_166_a_2,2022-04-14 13:09,T10,166,11,2
T10_d11_166_b_2,2022-04-14 13:09,T10,166,11,2
T10_d12_166_a_3,2022-04-15 17:04,T10,166,12,3
T10_d12_166_b_3,2022-04-15 17:04,T10,166,12,3
T10_d13_166_a_3,2022-04-16 13:52,T10,166,13,3
T10_d13_166_b_3,2022-04-16 13:52,T10,166,13,3
T10_d14_166_a_3,2022-04-17 15:57,T10,166,14,3
T10_d14_166_b_3,2022-04-17 15:57,T10,166,14,3
T10_d15_166_a_3,2022-04-18 16:04,T10,166,15,3
T10_d15_166_b_3,2022-04-18 16:04,T10,166,15,3
T10_d16_166_a_3,2022-04-19 13:29,T10,166,16,3
T10_d16_166_b_3,2022-04-19 13:29,T10,166,16,3
T10_d17_166_a_4,2022-04-20 13:10,T10,166,17,4
T10_d17_166_b_4,2022-04-20 13:10,T10,166,17,4
T10_d18_166_a_4,2022-04-21 14:21,T10,166,18,4
T10_d18_166_b_4,2022-04-21 14:21,T10,166,18,4
T10_d19_166_a_4,2022-04-22 13:39,T10,166,19,4
T10_d19_166_b_4,2022-04-22 13:39,T10,166,19,4
T10_d20_166_a_4,2022-04-23 13:20,T10,166,20,4
T10_d20_166_b_4,2022-04-23 13:20,T10,166,20,4
T10_d21_166_a_5,2022-04-24 15:21,T10,166,21,5
T10_d21_166_b_5,2022-04-24 15:21,T10,166,21,5
T10_d22_166_a_5,2022-04-25 15:24,T10,166,22,5
T10_d22_166_b_5,2022-04-25 15:24,T10,166,22,5
T10_d23_166_a_5,2022-04-26 13:11,T10,166,23,5
T10_d23_166_b_5,2022-04-26 13:12,T10,166,23,5
T10_d24_166_a_5,2022-04-27 15:57,T10,166,24,5
T10_d24_166_b_5,2022-04-27 15:57,T10,166,24,5
T10_d25_166_a_5,2022-04-28 19:57,T10,166,25,5
T10_d25_166_b_5,2022-04-28 19:57,T10,166,25,5
T10_d26_166_a_5,2022-04-29 14:39,T10,166,26,5
T10_d26_166_b_5,2022-04-29 14:39,T10,166,26,5
T10_d01_167_a_1,2022-04-03 18:22,T10,167,1,1
T10_d01_167_b_1,2022-04-03 18:22,T10,167,1,1
T10_d02_167_a_1,2022-04-05 10:39,T10,167,2,1
T10_d02_167_b_1,2022-04-05 10:39,T10,167,2,1
T10_d03_167_a_1,2022-04-06 10:18,T10,167,3,1
T10_d03_167_b_1,2022-04-06 10:19,T10,167,3,1
T10_d04_167_a_1,2022-04-07 10:16,T10,167,4,1
T10_d04_167_b_1,2022-04-07 10:16,T10,167,4,1
T10_d05_167_a_1,2022-04-08 10:53,T10,167,5,1
T10_d05_167_b_1,2022-04-08 10:53,T10,167,5,1
T10_d06_167_a_1,2022-04-09 11:00,T10,167,6,1
T10_d06_167_b_1,2022-04-09 11:00,T10,167,6,1
T10_d07_167_a_1,2022-04-10 11:03,T10,167,7,1
T10_d07_167_b_1,2022-04-10 11:03,T10,167,7,1
T10_d08_167_a_1,2022-04-11 10:35,T10,167,8,1
T10_d08_167_b_1,2022-04-11 10:36,T10,167,8,1
T10_d09_167_a_2,2022-04-12 10:52,T10,167,9,2
T10_d09_167_b_2,2022-04-12 10:52,T10,167,9,2
T10_d10_167_a_2,2022-04-13 10:49,T10,167,10,2
T10_d10_167_b_2,2022-04-13 10:49,T10,167,10,2
T10_d11_167_a_3,2022-04-14 11:00,T10,167,11,3
T10_d11_167_b_3,2022-04-14 11:00,T10,167,11,3
T10_d12_167_a_3,2022-04-15 17:25,T10,167,12,3
T10_d12_167_b_3,2022-04-15 17:25,T10,167,12,3
T10_d13_167_a_3,2022-04-16 13:18,T10,167,13,3
T10_d13_167_b_3,2022-04-16 13:18,T10,167,13,3
T10_d14_167_a_3,2022-04-17 14:47,T10,167,14,3
T10_d14_167_b_3,2022-04-17 14:47,T10,167,14,3
T10_d15_167_a_3,2022-04-18 14:54,T10,167,15,3
T10_d15_167_b_3,2022-04-18 14:54,T10,167,15,3
T10_d16_167_a_3,2022-04-19 12:42,T10,167,16,3
T10_d16_167_b_3,2022-04-19 12:42,T10,167,16,3
T10_d17_167_a_4,2022-04-20 11:45,T10,167,17,4
T10_d17_167_b_4,2022-04-20 11:45,T10,167,17,4
T10_d18_167_a_4,2022-04-21 12:57,T10,167,18,4
T10_d18_167_b_4,2022-04-21 12:57,T10,167,18,4
T10_d19_167_a_4,2022-04-22 12:24,T10,167,19,4
T10_d19_167_b_4,2022-04-22 12:25,T10,167,19,4
T10_d20_167_a_4,2022-04-23 12:58,T10,167,20,4
T10_d20_167_b_4,2022-04-23 12:58,T10,167,20,4
T10_d21_167_a_4,2022-04-24 13:55,T10,167,21,4
T10_d21_167_b_4,2022-04-24 13:55,T10,167,21,4
T10_d22_167_a_4,2022-04-25 15:01,T10,167,22,4
T10_d22_167_b_4,2022-04-25 15:01,T10,167,22,4
T10_d23_167_a_5,2022-04-26 11:25,T10,167,23,5
T10_d23_167_b_5,2022-04-26 11:26,T10,167,23,5
T10_d24_167_a_5,2022-04-27 14:39,T10,167,24,5
T10_d24_167_b_5,2022-04-27 14:39,T10,167,24,5
T10_d25_167_a_5,2022-04-28 18:23,T10,167,25,5
T10_d25_167_b_5,2022-04-28 18:23,T10,167,25,5
T10_d26_167_a_5,2022-04-29 11:52,T10,167,26,5
T10_d26_167_b_5,2022-04-29 11:52,T10,167,26,5
T10_d01_168_a_1,2022-04-04 10:34,T10,168,1,1
T10_d01_168_b_1,2022-04-04 10:34,T10,168,1,1
T10_d02_168_a_1,2022-04-05 11:18,T10,168,2,1
T10_d02_168_b_1,2022-04-05 11:18,T10,168,2,1
T10_d03_168_a_1,2022-04-06 11:49,T10,168,3,1
T10_d03_168_b_1,2022-04-06 11:49,T10,168,3,1
T10_d04_168_a_1,2022-04-07 11:16,T10,168,4,1
T10_d04_168_b_1,2022-04-07 11:16,T10,168,4,1
T10_d05_168_a_2,2022-04-08 12:10,T10,168,5,2
T10_d05_168_b_2,2022-04-08 12:10,T10,168,5,2
T10_d06_168_a_2,2022-04-09 12:27,T10,168,6,2
T10_d06_168_b_2,2022-04-09 12:27,T10,168,6,2
T10_d07_168_a_2,2022-04-10 12:45,T10,168,7,2
T10_d07_168_b_2,2022-04-10 12:45,T10,168,7,2
T10_d08_168_a_2,2022-04-11 11:49,T10,168,8,2
T10_d08_168_b_2,2022-04-11 11:49,T10,168,8,2
T10_d09_168_a_2,2022-04-12 12:18,T10,168,9,2
T10_d09_168_b_2,2022-04-12 12:19,T10,168,9,2
T10_d10_168_a_3,2022-04-13 11:50,T10,168,10,3
T10_d10_168_b_3,2022-04-13 11:50,T10,168,10,3
T10_d11_168_a_3,2022-04-14 12:34,T10,168,11,3
T10_d11_168_b_3,2022-04-14 12:34,T10,168,11,3
T10_d12_168_a_4,2022-04-15 16:41,T10,168,12,4
T10_d12_168_b_4,2022-04-15 16:41,T10,168,12,4
T10_d13_168_a_4,2022-04-16 14:19,T10,168,13,4
T10_d13_168_b_4,2022-04-16 14:19,T10,168,13,4
T10_d14_168_a_4,2022-04-17 15:40,T10,168,14,4
T10_d14_168_b_4,2022-04-17 15:40,T10,168,14,4
T10_d15_168_a_4,2022-04-18 16:27,T10,168,15,4
T10_d15_168_b_4,2022-04-18 16:27,T10,168,15,4
T10_d16_168_a_4,2022-04-19 13:05,T10,168,16,4
T10_d16_168_b_4,2022-04-19 13:05,T10,168,16,4
T10_d17_168_a_4,2022-04-20 12:35,T10,168,17,4
T10_d17_168_b_4,2022-04-20 12:35,T10,168,17,4
T10_d18_168_a_4,2022-04-21 14:03,T10,168,18,4
T10_d18_168_b_4,2022-04-21 14:03,T10,168,18,4
T10_d19_168_a_4,2022-04-22 13:17,T10,168,19,4
T10_d19_168_b_4,2022-04-22 13:17,T10,168,19,4
T10_d20_168_a_4,2022-04-23 13:46,T10,168,20,4
T10_d20_168_b_4,2022-04-23 13:46,T10,168,20,4
T10_d21_168_a_5,2022-04-24 14:59,T10,168,21,5
T10_d21_168_b_5,2022-04-24 14:59,T10,168,21,5
T10_d22_168_a_5,2022-04-25 15:50,T10,168,22,5
T10_d22_168_b_5,2022-04-25 15:50,T10,168,22,5
T10_d23_168_a_5,2022-04-26 12:47,T10,168,23,5
T10_d23_168_b_5,2022-04-26 12:47,T10,168,23,5
T10_d24_168_a_5,2022-04-27 16:31,T10,168,24,5
T10_d24_168_b_5,2022-04-27 16:31,T10,168,24,5
T10_d25_168_a_5,2022-04-28 19:30,T10,168,25,5
T10_d25_168_b_5,2022-04-28 19:31,T10,168,25,5
T10_d26_168_a_5,2022-04-29 14:59,T10,168,26,5
T10_d26_168_b_5,2022-04-29 14:59,T10,168,26,5
Tam_d01_169_a_1,2022-04-03 17:15,Tam,169,1,1
Tam_d01_169_b_1,2022-04-03 17:15,Tam,169,1,1
Tam_d02_169_a_1,2022-04-05 17:55,Tam,169,2,1
Tam_d02_169_b_1,2022-04-05 17:56,Tam,169,2,1
Tam_d03_169_a_1,2022-04-06 17:48,Tam,169,3,1
Tam_d03_169_b_1,2022-04-06 17:48,Tam,169,3,1
Tam_d04_169_a_2,2022-04-07 16:04,Tam,169,4,2
Tam_d04_169_b_2,2022-04-07 16:04,Tam,169,4,2
Tam_d05_169_a_2,2022-04-08 17:39,Tam,169,5,2
Tam_d05_169_b_2,2022-04-08 17:39,Tam,169,5,2
Tam_d06_169_a_3,2022-04-09 17:05,Tam,169,6,3
Tam_d06_169_b_3,2022-04-09 17:05,Tam,169,6,3
Tam_d07_169_a_4,2022-04-10 16:20,Tam,169,7,4
Tam_d07_169_b_4,2022-04-10 16:20,Tam,169,7,4
Tam_d08_169_a_4,2022-04-11 16:58,Tam,169,8,4
Tam_d08_169_b_4,2022-04-11 16:58,Tam,169,8,4
Tam_d09_169_a_4,2022-04-12 16:29,Tam,169,9,4
Tam_d09_169_b_4,2022-04-12 16:29,Tam,169,9,4
Tam_d10_169_a_5,2022-04-13 15:48,Tam,169,10,5
Tam_d10_169_b_5,2022-04-13 15:48,Tam,169,10,5
Tam_d11_169_a_5,2022-04-14 18:13,Tam,169,11,5
Tam_d11_169_b_5,2022-04-14 18:13,Tam,169,11,5
T20_d01_170_a_1,2022-04-04 19:04,T20,170,1,1
T20_d01_170_b_1,2022-04-04 19:04,T20,170,1,1
T20_d02_170_a_2,2022-04-05 14:25,T20,170,2,2
T20_d02_170_b_2,2022-04-05 14:25,T20,170,2,2
T20_d03_170_a_2,2022-04-06 15:21,T20,170,3,2
T20_d03_170_b_2,2022-04-06 15:21,T20,170,3,2
T20_d04_170_a_3,2022-04-07 14:43,T20,170,4,3
T20_d04_170_b_3,2022-04-07 14:43,T20,170,4,3
T20_d05_170_a_3,2022-04-08 16:07,T20,170,5,3
T20_d05_170_b_3,2022-04-08 16:16,T20,170,5,3
T20_d06_170_a_3,2022-04-09 15:47,T20,170,6,3
T20_d06_170_b_3,2022-04-09 15:47,T20,170,6,3
T20_d07_170_a_4,2022-04-10 14:38,T20,170,7,4
T20_d07_170_b_4,2022-04-10 14:39,T20,170,7,4
T20_d08_170_a_4,2022-04-11 15:35,T20,170,8,4
T20_d08_170_b_4,2022-04-11 15:35,T20,170,8,4
T20_d09_170_a_4,2022-04-12 15:06,T20,170,9,4
T20_d09_170_b_4,2022-04-12 15:06,T20,170,9,4
T20_d10_170_a_5,2022-04-13 13:32,T20,170,10,5
T20_d10_170_b_5,2022-04-13 13:32,T20,170,10,5
T20_d11_170_a_5,2022-04-14 16:39,T20,170,11,5
T20_d11_170_b_5,2022-04-14 16:39,T20,170,11,5
T10_d01_172_a_1,2022-04-04 11:11,T10,172,1,1
T10_d01_172_b_1,2022-04-04 11:12,T10,172,1,1
T10_d02_172_a_1,2022-04-05 12:17,T10,172,2,1
T10_d02_172_b_1,2022-04-05 12:17,T10,172,2,1
T10_d03_172_a_1,2022-04-06 12:21,T10,172,3,1
T10_d03_172_b_1,2022-04-06 12:22,T10,172,3,1
T10_d04_172_a_1,2022-04-07 11:56,T10,172,4,1
T10_d04_172_b_1,2022-04-07 11:56,T10,172,4,1
T10_d05_172_a_1,2022-04-08 12:37,T10,172,5,1
T10_d05_172_b_1,2022-04-08 12:37,T10,172,5,1
T10_d06_172_a_1,2022-04-09 12:47,T10,172,6,1
T10_d06_172_b_1,2022-04-09 12:47,T10,172,6,1
T10_d07_172_a_1,2022-04-10 12:16,T10,172,7,1
T10_d07_172_b_1,2022-04-10 12:16,T10,172,7,1
T10_d08_172_a_1,2022-04-11 12:17,T10,172,8,1
T10_d08_172_b_1,2022-04-11 12:17,T10,172,8,1
T10_d09_172_a_2,2022-04-12 12:46,T10,172,9,2
T10_d09_172_b_2,2022-04-12 12:46,T10,172,9,2
T10_d10_172_a_2,2022-04-13 12:14,T10,172,10,2
T10_d10_172_b_2,2022-04-13 12:14,T10,172,10,2
T10_d11_172_a_3,2022-04-14 13:09,T10,172,11,3
T10_d11_172_b_3,2022-04-14 13:09,T10,172,11,3
T10_d12_172_a_3,2022-04-15 17:04,T10,172,12,3
T10_d12_172_b_3,2022-04-15 17:04,T10,172,12,3
T10_d13_172_a_4,2022-04-16 13:52,T10,172,13,4
T10_d13_172_b_4,2022-04-16 13:53,T10,172,13,4
T10_d14_172_a_4,2022-04-17 15:58,T10,172,14,4
T10_d14_172_b_4,2022-04-17 15:58,T10,172,14,4
T10_d15_172_a_4,2022-04-18 16:04,T10,172,15,4
T10_d15_172_b_4,2022-04-18 16:04,T10,172,15,4
T10_d16_172_a_4,2022-04-19 13:29,T10,172,16,4
T10_d16_172_b_4,2022-04-19 13:29,T10,172,16,4
T10_d17_172_a_4,2022-04-20 13:10,T10,172,17,4
T10_d17_172_b_4,2022-04-20 13:10,T10,172,17,4
T10_d18_172_a_5,2022-04-21 14:21,T10,172,18,5
T10_d18_172_b_5,2022-04-21 14:21,T10,172,18,5
T10_d19_172_a_5,2022-04-22 13:39,T10,172,19,5
T10_d19_172_b_5,2022-04-22 13:39,T10,172,19,5
T10_d20_172_a_5,2022-04-23 13:21,T10,172,20,5
T10_d20_172_b_5,2022-04-23 13:21,T10,172,20,5
T10_d21_172_a_5,2022-04-24 15:21,T10,172,21,5
T10_d21_172_b_5,2022-04-24 15:21,T10,172,21,5
T10_d22_172_a_5,2022-04-25 15:24,T10,172,22,5
T10_d22_172_b_5,2022-04-25 15:25,T10,172,22,5
T10_d23_172_a_5,2022-04-26 13:12,T10,172,23,5
T10_d23_172_b_5,2022-04-26 13:12,T10,172,23,5
T10_d24_172_a_5,2022-04-27 15:58,T10,172,24,5
T10_d24_172_b_5,2022-04-27 15:58,T10,172,24,5
T10_d25_172_a_5,2022-04-28 19:58,T10,172,25,5
T10_d25_172_b_5,2022-04-28 19:58,T10,172,25,5
T10_d26_172_a_5,2022-04-29 14:39,T10,172,26,5
T10_d26_172_b_5,2022-04-29 14:39,T10,172,26,5
Tam_d01_173_a_1,2022-04-04 18:33,Tam,173,1,1
Tam_d01_173_b_1,2022-04-04 18:33,Tam,173,1,1
Tam_d02_173_a_1,2022-04-05 16:46,Tam,173,2,1
Tam_d02_173_b_1,2022-04-05 16:46,Tam,173,2,1
Tam_d03_173_a_2,2022-04-06 19:01,Tam,173,3,2
Tam_d03_173_b_2,2022-04-06 19:01,Tam,173,3,2
Tam_d04_173_a_2,2022-04-07 17:36,Tam,173,4,2
Tam_d04_173_b_2,2022-04-07 17:36,Tam,173,4,2
Tam_d05_173_a_2,2022-04-08 18:41,Tam,173,5,2
Tam_d05_173_b_2,2022-04-08 18:41,Tam,173,5,2
Tam_d06_173_a_3,2022-04-09 17:58,Tam,173,6,3
Tam_d06_173_b_3,2022-04-09 17:58,Tam,173,6,3
Tam_d07_173_a_3,2022-04-10 17:04,Tam,173,7,3
Tam_d07_173_b_3,2022-04-10 17:04,Tam,173,7,3
Tam_d08_173_a_4,2022-04-11 17:59,Tam,173,8,4
Tam_d08_173_b_4,2022-04-11 17:59,Tam,173,8,4
Tam_d09_173_a_5,2022-04-12 17:39,Tam,173,9,5
Tam_d09_173_b_5,2022-04-12 17:39,Tam,173,9,5
Tam_d10_173_a_5,2022-04-13 14:59,Tam,173,10,5
Tam_d10_173_b_5,2022-04-13 14:59,Tam,173,10,5
Tam_d11_173_a_5,2022-04-14 18:31,Tam,173,11,5
Tam_d11_173_b_5,2022-04-14 18:31,Tam,173,11,5
T20_d01_174_a_1,2022-04-03 19:01,T20,174,1,1
T20_d01_174_b_1,2022-04-03 19:01,T20,174,1,1
T20_d02_174_a_2,2022-04-05 15:22,T20,174,2,2
T20_d02_174_b_2,2022-04-05 15:22,T20,174,2,2
T20_d03_174_a_2,2022-04-06 14:44,T20,174,3,2
T20_d03_174_b_2,2022-04-06 14:45,T20,174,3,2
T20_d04_174_a_2,2022-04-07 13:36,T20,174,4,2
T20_d04_174_b_2,2022-04-07 13:37,T20,174,4,2
T20_d05_174_a_3,2022-04-08 14:27,T20,174,5,3
T20_d05_174_b_3,2022-04-08 14:27,T20,174,5,3
T20_d06_174_a_4,2022-04-09 14:43,T20,174,6,4
T20_d06_174_b_4,2022-04-09 14:43,T20,174,6,4
T20_d07_174_a_4,2022-04-10 15:00,T20,174,7,4
T20_d07_174_b_4,2022-04-10 15:00,T20,174,7,4
T20_d08_174_a_5,2022-04-11 12:54,T20,174,8,5
T20_d08_174_b_5,2022-04-11 12:54,T20,174,8,5
T20_d09_174_a_5,2022-04-12 14:26,T20,174,9,5
T20_d09_174_b_5,2022-04-12 14:27,T20,174,9,5
T20_d10_174_a_5,2022-04-13 12:42,T20,174,10,5
T20_d10_174_b_5,2022-04-13 12:42,T20,174,10,5
T20_d11_174_a_5,2022-04-14 14:58,T20,174,11,5
T20_d11_174_b_5,2022-04-14 14:58,T20,174,11,5
Tam_d01_175_a_1,2022-04-03 17:16,Tam,175,1,1
Tam_d01_175_b_1,2022-04-03 17:16,Tam,175,1,1
Tam_d02_175_a_1,2022-04-05 17:56,Tam,175,2,1
Tam_d02_175_b_1,2022-04-05 17:56,Tam,175,2,1
Tam_d03_175_a_2,2022-04-06 17:49,Tam,175,3,2
Tam_d03_175_b_2,2022-04-06 17:49,Tam,175,3,2
Tam_d04_175_a_2,2022-04-07 16:04,Tam,175,4,2
Tam_d04_175_b_2,2022-04-07 16:04,Tam,175,4,2
Tam_d05_175_a_3,2022-04-08 17:39,Tam,175,5,3
Tam_d05_175_b_3,2022-04-08 17:39,Tam,175,5,3
Tam_d06_175_a_3,2022-04-09 17:05,Tam,175,6,3
Tam_d06_175_b_3,2022-04-09 17:05,Tam,175,6,3
Tam_d07_175_a_4,2022-04-10 16:20,Tam,175,7,4
Tam_d07_175_b_4,2022-04-10 16:20,Tam,175,7,4
Tam_d08_175_a_4,2022-04-11 16:59,Tam,175,8,4
